1.6195,2,5,1,1,22,1,8,9,13,10,8,0,23,15,19,9,23,55,16,0,3,34
1.681,2,5,1,1,22,1,7,9,12,4,6,12,31,0,0,0,0,54,0,18,3,31
1.7428,1,4,1,0,26,1,8,10,15,11,3,15,45,9,11,0,25,49,0,18,0,37
1.808,2,4,1,1,24,1,5,11,12,11,10,6,32,9,0,3,0,55,2,21,1,29
1.8697,2,4,0,1,22,0,9,5,17,7,6,17,55,10,12,0,0,48,5,20,0,31
1.9311,2,5,1,1,25,1,7,8,20,13,10,6,30,2,5,8,12,56,2,17,2,33
1.9963,2,4,0,1,24,0,8,7,12,7,6,20,45,6,15,2,0,62,0,18,2,32
2.058,2,4,1,1,28,1,6,6,20,8,9,6,19,11,11,5,18,55,0,18,1,28
2.1233,2,5,0,1,26,0,7,12,13,7,6,24,27,0,13,4,21,57,0,19,2,28
2.1849,2,1,1,1,25,1,5,9,11,8,7,3,46,11,11,7,24,57,6,15,2,29
2.2463,2,6,0,1,26,0,8,8,15,7,8,8,42,2,13,2,0,51,6,22,0,34
2.3118,2,0,1,1,18,1,7,7,15,8,7,18,46,12,11,7,16,49,8,3,2,23
2.3734,1,6,1,1,25,0,7,11,14,8,8,2,33,3,14,3,17,56,4,22,2,34
2.435,2,5,1,1,34,1,6,8,16,4,8,17,53,10,9,6,21,53,12,19,2,30
2.5003,2,7,0,1,27,0,10,9,13,11,8,10,22,0,19,4,23,57,7,21,2,32
2.5618,1,6,1,0,26,1,5,12,11,7,8,18,45,11,7,5,12,56,9,10,2,32
2.6271,2,7,0,1,25,1,10,12,16,8,10,3,38,14,10,7,18,56,6,12,2,29
2.6886,2,0,1,0,27,0,8,10,11,7,5,18,31,10,3,3,17,48,8,20,2,32
2.754,2,5,1,1,22,1,11,9,15,6,8,14,49,13,11,8,21,50,6,13,2,34
2.8155,2,7,0,1,24,0,7,12,15,10,6,8,27,7,6,4,7,58,8,21,0,33
2.8771,2,3,1,1,23,1,8,10,16,6,7,15,46,14,11,7,14,48,7,18,2,29
2.9386,2,7,0,1,16,0,7,4,15,10,6,7,36,7,22,3,26,59,8,20,0,33
3.0039,2,3,1,1,6,1,9,9,14,4,8,16,50,15,24,4,20,53,14,13,2,30
3.0656,2,7,0,1,17,1,7,8,17,10,8,4,28,2,14,4,20,57,6,12,1,34
3.1271,2,4,1,0,21,1,6,10,13,7,8,15,26,0,1,3,15,46,5,9,2,31
3.1926,2,5,0,1,26,0,9,9,16,12,5,20,39,11,14,2,28,56,11,11,0,32
3.254,1,7,1,0,26,1,5,11,12,7,8,5,27,13,9,4,21,36,10,15,2,29
3.3198,2,5,0,1,26,1,9,10,16,10,9,21,52,14,11,8,29,47,10,16,2,28
3.3809,2,7,0,1,26,1,7,8,17,9,4,7,27,0,9,4,24,55,9,19,2,34
3.4462,2,3,1,1,19,1,9,10,17,5,8,20,46,15,5,1,8,59,12,15,2,31
3.5078,2,7,0,1,26,0,9,9,13,6,5,15,25,4,11,4,22,59,6,20,0,31
3.5694,2,2,1,1,24,1,7,12,14,5,8,18,46,12,7,3,8,47,11,5,2,29
3.6346,2,7,0,1,27,1,8,5,11,9,8,5,24,12,15,4,27,57,5,16,1,28
3.6962,2,6,1,1,23,1,5,11,14,7,8,10,24,8,5,5,24,47,11,20,3,28
3.7578,2,4,0,1,28,1,8,6,9,9,7,10,48,14,12,7,21,46,3,16,3,33
3.8231,1,7,1,0,25,1,5,11,14,7,9,0,26,9,12,8,13,55,8,21,3,28
3.8849,2,5,1,1,16,1,12,7,17,0,8,26,54,14,10,7,2,52,6,5,3,28
3.9499,1,7,1,0,26,1,6,10,13,5,8,3,29,6,3,7,22,54,10,19,3,32
4.0115,2,7,0,1,24,1,8,8,14,2,8,24,51,12,6,5,5,53,8,14,3,30
4.0733,1,7,1,0,28,1,6,9,12,7,8,12,0,10,13,7,23,58,9,19,2,28
4.1385,2,6,0,1,20,1,7,9,14,4,7,20,24,8,14,5,25,50,9,17,3,31
4.2002,1,7,1,1,29,1,7,8,15,6,6,11,19,15,11,4,23,53,10,20,1,28
4.2615,2,5,1,1,22,1,7,12,13,5,7,2,9,5,0,7,13,45,9,17,3,31
4.3268,1,6,1,0,23,1,7,7,10,5,7,22,28,15,18,7,22,47,7,10,3,33
4.3884,2,7,1,1,25,1,7,12,14,6,6,0,11,5,14,4,9,53,9,18,3,34
4.4537,1,7,1,1,26,1,6,5,11,5,8,23,28,16,18,3,21,45,7,9,3,25
4.5153,2,6,0,1,23,1,8,10,14,7,8,10,3,9,17,7,27,59,7,19,3,33
4.577,1,5,1,0,25,1,7,11,13,5,8,28,28,8,14,3,14,29,8,16,3,26
4.6421,2,7,1,1,22,1,9,6,13,7,8,6,24,11,15,7,23,59,7,16,2,25
4.7038,1,6,1,0,24,1,5,12,11,4,8,29,13,3,4,2,27,51,10,3,1,32
4.7653,2,4,1,1,26,1,8,7,15,7,9,3,27,14,20,8,27,55,9,0,3,31
4.8307,1,8,1,0,27,1,5,12,11,4,8,8,0,11,16,7,19,41,11,17,3,33
4.8928,2,0,0,1,25,1,9,10,11,3,9,20,34,14,18,8,20,53,7,29,2,28
4.9577,2,8,1,1,27,0,7,12,12,8,6,14,16,1,16,2,17,53,7,23,1,31
5.0192,2,4,1,1,20,1,7,9,14,1,8,26,34,14,18,7,18,53,6,18,3,29
5.0844,2,8,0,1,25,0,6,10,15,8,7,14,15,5,20,5,31,58,6,19,3,34
5.146,2,6,1,1,23,1,5,11,13,4,8,23,30,10,10,3,18,51,8,6,3,32
5.2076,2,8,0,1,28,1,9,7,15,4,10,6,20,10,18,8,30,56,0,12,3,30
5.273,1,8,1,0,26,1,7,10,11,4,6,24,13,8,27,0,21,48,13,21,1,34
5.3344,2,2,1,1,17,1,9,7,14,2,8,19,36,16,20,8,29,49,8,18,3,30
5.396,2,8,0,1,26,0,7,7,12,5,6,14,15,7,24,5,17,57,8,23,1,33
5.4615,2,5,1,1,23,1,7,8,17,6,8,22,33,16,17,5,15,48,17,25,3,23
5.523,2,8,0,1,23,1,10,8,12,4,9,21,12,8,29,7,23,57,9,17,3,31
5.5883,2,8,1,0,23,0,7,12,13,4,8,22,35,10,6,1,17,56,2,11,0,33
5.6499,2,7,1,1,22,1,8,12,13,6,10,0,10,14,17,7,24,54,9,21,3,31
5.7116,2,2,0,1,24,0,7,11,11,3,6,27,6,7,19,0,5,50,4,18,1,33
5.7767,2,6,1,1,24,1,9,9,12,3,9,7,30,8,17,7,20,50,1,17,3,30
5.8384,1,7,1,1,27,0,7,9,14,4,5,14,8,5,20,0,21,46,8,24,1,33
5.9036,2,6,1,1,23,1,8,3,17,7,9,31,33,14,17,7,13,47,14,14,3,29
5.9651,1,7,0,1,25,0,7,12,6,12,6,4,13,4,12,1,20,56,8,21,1,34
6.0268,2,7,1,1,15,1,9,6,15,4,8,30,32,16,14,4,14,40,8,17,2,29
6.0882,2,7,1,1,25,0,8,6,6,3,7,16,13,6,11,4,20,51,6,23,1,32
6.1535,2,4,1,1,22,1,7,8,14,2,7,32,34,7,19,7,24,46,7,15,2,32
6.2189,1,8,0,1,25,0,12,8,14,5,8,34,12,10,21,8,32,53,6,22,1,31
6.2806,2,5,1,0,26,1,5,10,11,4,8,13,11,10,21,4,10,34,7,19,3,31
6.3421,2,5,0,1,17,1,14,6,10,4,5,22,35,10,19,3,16,49,12,19,3,30
6.4076,1,8,1,0,26,1,5,10,11,4,7,18,12,11,11,3,0,53,8,20,3,31
6.469,2,6,1,1,21,1,11,7,13,2,8,29,38,15,18,7,8,55,12,14,3,26
6.5305,1,8,1,1,26,0,7,7,7,6,7,20,11,7,22,5,23,54,7,22,1,33
6.5959,2,5,1,1,24,1,9,10,14,2,8,28,33,14,19,4,15,42,11,10,3,27
6.6576,2,8,0,1,28,0,10,11,16,6,9,11,15,5,23,4,18,56,7,20,3,32
6.7232,1,5,1,0,26,1,7,12,11,4,8,28,14,11,13,4,22,43,5,11,3,32
6.7847,2,8,0,1,21,1,9,8,14,6,8,19,39,11,20,8,21,54,11,10,3,29
6.85,1,8,1,0,27,0,7,12,12,7,5,13,23,11,19,1,13,54,6,22,1,33
6.9114,2,3,1,1,23,1,7,8,15,1,7,24,36,14,17,7,7,51,12,9,2,25
6.9728,2,8,0,1,26,0,7,10,18,6,8,24,19,7,26,4,19,56,7,22,1,32
7.0383,2,5,1,0,26,1,5,10,11,4,8,27,34,19,20,5,17,50,8,14,3,30
7.0998,2,5,1,1,21,1,8,10,16,5,7,19,12,0,18,8,24,57,5,17,3,29
