0.3316,,,,,,,,,,,,,,,,,,,,,,
0.5264,32,55,0,12,19,16,73,12,26,7,3,17,6,7,17,5,29,5,5,27,2,18
0.5292,33,51,0,12,18,25,63,4,12,9,3,13,7,6,18,2,33,6,11,26,6,15
0.5362,32,51,2,10,26,8,96,13,33,8,3,14,7,3,16,2,41,4,3,44,10,19
0.539,31,50,2,10,25,31,75,13,45,0,6,13,7,7,17,2,42,2,5,19,14,6
0.5418,31,51,2,12,23,41,78,14,49,5,9,12,7,4,15,5,41,6,5,21,7,14
0.5447,30,52,2,12,27,42,46,13,36,14,0,7,5,9,16,5,41,2,8,32,10,22
0.5475,23,51,2,12,25,47,64,9,35,14,7,12,6,6,19,5,43,5,4,21,8,15
0.5503,24,53,2,12,23,46,71,10,40,14,0,0,5,7,13,5,38,6,5,44,4,20
0.553,32,52,2,12,24,49,78,8,29,14,1,11,6,3,14,5,41,8,5,57,6,1
0.5559,10,42,2,10,25,50,80,8,6,14,3,14,1,6,15,20,12,11,3,22,27,49
0.5737,30,37,3,2,14,37,152,24,36,7,14,10,2,6,6,18,2,10,3,17,25,33
0.6353,36,48,3,3,13,53,153,21,29,10,13,7,2,5,7,21,16,11,3,21,27,42
0.7007,26,45,3,3,11,37,163,22,35,7,13,18,1,7,10,20,7,11,3,16,26,41
0.7623,38,43,3,3,9,45,146,18,0,11,16,6,2,10,5,21,13,11,2,19,25,45
0.8276,35,39,2,3,15,49,166,23,20,9,15,12,2,6,9,20,12,13,3,11,27,43
0.8891,40,39,3,2,11,37,148,23,2,10,18,9,2,7,6,21,15,10,3,17,24,43
0.9507,26,49,2,3,13,52,165,20,15,8,14,9,2,5,6,20,0,14,3,21,26,44
1.0161,31,40,3,2,10,43,134,18,15,7,17,14,2,4,8,19,14,14,3,17,22,46
1.0776,35,42,3,3,13,50,134,25,18,12,14,4,2,6,5,21,10,11,3,18,27,43
1.1392,28,41,3,2,10,42,141,23,21,7,14,11,2,3,10,18,9,11,3,19,21,41
1.2043,40,45,3,3,13,51,130,18,5,6,14,3,2,5,8,21,10,11,3,22,25,45
1.2661,32,44,3,3,11,48,171,22,20,8,14,13,2,3,12,19,14,11,3,17,30,45
1.3314,40,45,3,2,11,40,144,18,2,11,16,10,2,6,3,21,14,11,2,17,25,47
1.3931,29,43,2,3,15,51,162,20,24,8,20,11,1,5,6,20,4,15,3,16,27,43
1.4545,33,41,3,2,11,40,139,22,2,7,16,12,2,6,6,19,14,11,3,17,20,41
1.516,31,49,3,3,13,52,170,17,4,7,16,6,2,6,4,20,0,11,3,19,25,43
1.5813,35,41,3,2,11,42,136,21,21,7,17,15,2,3,9,19,9,10,3,19,29,39
1.6466,34,46,3,3,13,51,166,23,22,7,14,8,2,7,10,21,14,11,3,20,24,43
1.7083,34,46,3,3,14,46,155,23,18,7,17,15,2,1,8,21,17,10,3,17,28,40
1.7701,37,45,3,2,14,47,142,20,10,10,14,5,2,4,6,21,16,11,2,21,23,37
1.8352,29,42,2,3,15,53,166,20,26,7,13,10,1,5,12,21,8,12,3,17,29,43
1.8967,36,46,3,3,9,35,166,19,8,10,15,11,2,5,6,19,19,11,3,15,22,43
1.9623,36,44,3,3,13,52,151,18,16,10,13,10,2,5,8,18,19,12,2,21,22,43
2.0237,30,38,2,3,15,48,151,21,19,7,13,14,1,7,4,21,18,11,3,15,25,37
2.0852,39,41,3,3,15,51,149,18,28,14,12,9,2,7,8,19,15,10,3,22,23,45
2.1505,35,36,3,3,9,51,167,18,24,5,17,13,2,6,7,20,13,11,2,12,24,45
2.216,36,47,2,3,11,54,145,21,13,10,12,11,1,10,9,19,18,11,3,15,27,38
2.2775,35,38,3,2,15,48,166,23,21,7,15,9,2,5,12,19,16,9,3,17,26,45
2.3392,34,40,3,3,10,46,139,20,12,6,17,10,2,6,0,21,16,12,3,17,22,46
2.4005,30,49,3,3,15,51,164,24,15,8,14,9,2,5,0,21,11,11,3,19,26,43
2.466,31,46,3,3,10,43,156,19,21,7,17,10,2,6,0,20,10,12,2,16,32,41
2.5276,35,49,2,3,15,47,141,21,0,11,15,9,1,8,0,21,15,11,3,22,26,43
2.5928,32,45,3,2,13,45,159,23,18,7,16,14,2,0,7,19,11,11,3,14,24,40
2.6542,36,48,3,3,9,47,143,22,13,6,17,8,2,3,0,21,19,11,3,17,26,40
2.716,33,45,3,2,15,50,170,22,22,8,12,9,2,7,7,19,11,9,3,17,24,41
2.7812,40,42,3,3,10,49,137,19,8,7,17,13,2,9,4,21,15,11,3,17,28,44
2.8427,26,45,3,3,15,47,169,22,6,11,14,7,2,4,5,18,18,12,3,17,27,42
2.9043,31,39,3,3,9,53,144,20,20,6,16,13,2,6,0,21,16,12,2,15,24,47
2.9697,37,48,2,3,15,50,161,25,20,9,19,12,1,6,0,20,17,11,3,18,27,41
3.0313,36,43,3,2,12,38,146,23,22,8,15,17,2,0,8,18,19,9,3,17,25,43
3.0932,40,46,3,3,9,41,154,15,9,9,17,7,2,5,3,21,14,11,3,17,27,42
3.1583,36,41,3,2,12,41,165,21,22,7,15,11,2,7,10,19,17,10,3,17,26,37
3.2198,34,44,3,3,12,45,134,20,7,7,17,10,2,2,1,21,13,11,2,17,23,46
3.2851,30,34,2,3,15,50,166,22,21,10,12,12,1,6,6,18,10,10,3,12,26,39
3.3467,31,36,3,3,11,49,150,20,20,7,17,12,2,5,4,21,18,10,2,19,26,43
3.4119,35,46,3,3,13,50,151,24,11,7,18,9,2,4,8,21,6,11,3,17,27,48
3.4735,33,37,3,2,9,44,116,23,23,7,11,14,2,5,0,19,18,12,3,17,24,39
3.5351,35,45,3,3,14,52,142,21,21,7,14,6,2,5,6,21,14,11,3,21,28,45
3.6004,37,41,3,2,11,48,171,23,20,7,11,16,1,5,7,20,0,11,3,14,27,29
3.6619,39,47,3,3,7,46,132,15,10,9,15,11,2,8,6,21,9,11,2,22,23,44
3.7235,29,39,2,3,15,52,162,23,17,7,16,7,1,5,4,18,3,8,3,12,28,43
3.7888,40,39,3,3,7,48,144,19,14,7,18,8,2,8,3,21,7,11,2,17,27,32
3.8506,32,46,3,2,15,51,167,22,8,10,18,13,2,7,8,18,8,10,3,22,26,42
3.9158,35,40,3,3,9,38,135,21,18,5,17,12,2,5,4,21,9,11,2,14,26,41
3.978,38,47,2,3,15,47,162,22,22,10,13,9,1,4,7,18,5,11,3,20,27,42
4.0389,38,46,3,2,9,41,145,23,18,7,16,10,2,5,5,20,0,12,2,13,21,40
4.1041,35,47,2,3,14,51,134,21,0,9,14,15,2,7,2,19,17,10,3,21,27,40
4.1658,34,43,3,3,9,49,167,23,25,7,17,11,2,3,4,21,14,11,3,18,25,37
4.2311,37,47,2,3,11,44,123,21,11,9,13,10,1,5,4,21,15,11,3,17,26,39
4.2928,34,46,3,3,15,51,164,23,19,10,11,13,2,9,5,17,15,12,3,18,27,43
4.358,30,41,3,3,10,39,130,22,20,5,13,12,2,6,5,21,15,11,3,18,28,39
4.4198,32,48,2,3,15,47,170,19,11,8,16,10,1,6,14,20,11,10,3,18,27,47
4.4812,33,39,3,2,12,43,151,23,25,7,17,16,2,1,5,18,9,11,3,15,28,41
4.5465,37,44,3,3,13,50,136,17,19,5,19,8,2,6,4,21,16,12,3,20,26,44
4.6085,34,42,3,2,14,47,158,23,26,8,16,12,2,4,5,19,15,11,3,17,19,46
4.6696,40,47,3,3,11,47,143,24,7,9,16,8,2,6,2,21,15,11,3,21,23,41
4.7351,33,42,2,3,15,46,166,23,25,7,16,11,1,5,9,21,14,10,3,15,27,43
4.7967,36,37,3,2,9,38,149,19,17,8,16,11,2,3,5,21,14,12,2,19,25,44
4.8618,31,42,2,3,13,50,164,17,13,8,17,10,1,8,2,19,8,13,3,18,27,43
4.9233,33,38,3,2,15,42,141,22,21,8,17,13,2,5,3,21,7,11,3,16,26,44
4.985,38,44,3,3,13,53,145,19,17,7,16,6,2,6,2,21,16,11,3,22,26,40
5.0504,31,38,3,3,9,45,164,23,26,7,15,15,1,5,4,20,20,11,3,15,27,36
5.112,40,44,3,3,12,45,135,19,11,10,17,13,2,5,3,21,13,11,2,19,24,44
5.1782,30,51,2,3,14,50,169,21,27,7,16,7,1,6,2,20,17,12,3,14,26,38
5.2387,37,41,3,2,9,42,136,24,8,10,15,14,2,3,4,19,17,9,3,20,23,41
5.3003,30,45,2,3,13,52,167,23,16,9,17,9,2,7,4,21,0,17,3,18,27,41
5.3657,34,41,3,2,10,49,128,25,23,7,17,12,2,5,4,21,13,10,3,16,27,38
5.4272,37,45,3,3,13,53,159,20,19,5,15,8,2,6,2,21,14,11,2,24,26,43
5.489,33,43,2,3,12,46,158,23,23,7,14,15,2,4,7,19,8,6,3,14,27,44
5.5543,38,49,3,3,13,50,127,16,9,12,15,9,2,5,2,21,13,11,3,25,23,39
5.6158,30,47,3,3,13,51,169,23,24,8,15,10,1,7,6,20,4,12,3,12,28,41
5.6812,38,45,3,3,9,40,126,16,17,9,15,9,2,5,4,21,16,11,2,25,22,40
5.7426,34,40,3,3,15,46,165,23,26,9,16,8,1,4,3,21,10,11,3,17,27,40
5.8079,34,41,3,2,12,53,147,21,14,7,17,10,2,7,4,19,16,12,3,17,21,40
5.8694,37,45,3,3,13,51,160,21,22,6,17,8,2,6,1,21,5,11,3,22,28,43
5.9314,33,50,3,2,9,47,142,23,23,7,15,13,2,5,4,17,9,10,3,21,26,43
5.9963,37,44,3,3,13,53,129,21,22,10,14,0,2,4,3,21,13,11,3,24,26,40
6.0581,35,45,2,3,12,39,154,23,17,7,15,14,2,5,13,19,3,8,3,15,26,33
6.1194,39,45,3,3,10,46,145,15,9,8,19,5,2,7,1,21,14,11,2,23,27,38
6.1849,29,33,3,3,13,51,169,23,27,7,10,11,1,5,10,19,12,10,3,18,22,39
6.2465,37,36,3,2,10,50,139,20,15,10,16,8,2,7,5,21,12,11,3,16,23,38
6.308,36,47,2,3,13,52,156,21,10,8,19,5,1,5,4,21,4,14,3,22,27,41
6.3733,29,35,3,2,11,49,152,24,22,7,17,9,2,4,4,21,18,10,3,18,25,40
6.4349,37,44,3,3,13,52,147,19,7,7,17,9,1,3,3,20,14,11,3,23,25,39
6.5001,38,52,3,2,9,40,134,23,25,7,17,14,2,1,4,19,8,13,3,15,27,42
6.5621,33,49,2,3,13,45,131,21,17,11,13,7,1,6,0,21,12,11,3,20,26,43
6.6234,36,37,3,2,12,51,150,23,23,8,15,9,2,2,4,21,5,13,3,16,20,43
6.6888,33,47,3,3,11,53,148,20,15,10,13,6,2,7,0,21,13,11,3,20,25,29
6.7504,31,42,3,2,15,49,164,23,25,8,15,9,2,5,13,19,15,10,3,18,22,41
6.8154,36,37,3,3,10,40,135,21,15,7,17,5,2,9,3,21,13,11,2,22,26,44
6.8774,30,49,2,3,15,57,158,22,20,11,11,6,2,7,10,16,2,11,3,22,27,43
6.9387,38,42,3,2,11,36,141,19,27,8,13,5,2,7,6,20,16,13,2,17,28,45
7.004,39,48,2,3,15,53,139,16,21,9,16,6,1,5,9,21,14,11,3,20,26,43
7.0655,31,41,3,2,11,36,156,23,23,7,16,13,2,5,2,19,10,14,3,17,26,44
7.1281,36,47,3,3,7,48,150,21,29,6,13,6,2,8,3,21,12,11,3,22,27,43
7.1924,28,45,3,2,13,51,157,23,22,7,13,4,2,3,8,17,23,13,3,18,20,41
7.2539,39,46,3,3,12,42,150,22,5,10,17,6,2,7,5,21,11,11,2,14,24,44
7.3193,32,46,2,3,15,48,165,23,3,9,15,7,2,5,8,18,11,12,3,18,27,40
7.3808,35,40,3,3,10,53,132,18,20,7,17,6,2,6,3,21,8,10,2,17,24,43
7.4462,34,47,2,3,15,49,164,24,12,9,14,3,1,3,11,18,11,11,3,20,27,42
7.5079,39,48,3,2,11,45,155,23,24,8,17,7,2,3,7,20,16,11,3,15,22,41
7.5698,36,47,3,3,12,51,147,17,21,7,18,8,2,4,7,21,12,11,3,24,26,37
7.6348,30,43,3,3,13,54,174,23,23,7,15,7,2,5,8,19,14,11,3,17,29,43
7.6964,40,45,3,3,8,41,140,17,0,9,14,2,2,8,7,21,12,11,2,18,26,38
7.758,30,53,3,3,15,45,160,22,26,11,16,5,2,6,6,19,9,10,3,14,27,46
7.8231,37,42,3,3,7,44,148,19,7,6,17,8,2,4,3,21,12,12,2,13,28,45
7.8846,36,48,2,3,15,52,167,22,7,9,14,5,1,2,5,19,4,13,3,19,26,42
7.9499,36,36,3,3,11,42,134,19,27,5,15,7,2,3,3,21,13,12,3,18,27,44
8.0116,35,47,2,3,15,48,146,20,27,8,15,8,1,3,0,20,14,10,3,19,27,41
8.0731,29,40,3,3,9,43,142,21,26,5,15,9,2,7,3,20,7,13,2,17,27,48
8.1385,35,46,2,3,13,45,137,22,16,10,13,5,2,5,8,19,14,9,3,20,24,31
8.2,35,34,3,3,10,52,165,22,28,7,15,5,2,7,9,18,12,12,2,18,27,49
8.2654,35,48,2,3,11,54,144,19,15,10,12,8,1,6,7,19,15,10,3,13,28,36
8.3269,31,37,3,2,15,48,159,22,20,9,14,0,2,3,10,21,7,13,2,19,26,43
8.3885,36,41,2,3,10,47,155,17,19,5,14,8,1,4,5,21,17,12,3,14,29,46
8.4537,35,44,3,2,15,49,162,24,0,9,15,7,2,6,7,19,11,11,3,19,24,42
8.5152,27,39,3,3,9,37,126,20,28,5,16,8,1,3,5,21,5,12,3,16,26,38
8.5772,38,48,3,2,15,50,158,18,0,12,16,2,2,3,9,19,14,11,2,18,23,46
8.6422,35,46,2,3,6,44,150,20,33,5,14,12,1,6,10,21,2,12,3,11,28,41
8.7038,40,44,3,2,13,40,122,20,16,7,15,2,2,4,8,21,15,11,2,19,26,43
8.7691,35,42,3,3,13,52,173,21,33,6,13,3,2,6,8,20,12,13,3,14,29,40
8.8311,34,43,3,2,8,38,140,18,14,10,15,9,2,3,9,19,15,10,3,14,23,46
8.8925,37,39,3,3,13,50,163,20,25,10,14,3,2,3,6,21,12,9,2,22,26,48
8.9579,36,42,3,3,11,40,127,21,18,7,14,11,2,7,7,21,15,11,3,15,28,42
9.0193,40,46,3,3,14,51,160,18,17,8,15,7,2,4,1,20,14,11,2,22,23,44
9.0809,26,39,2,3,11,47,150,23,31,7,14,11,1,3,6,20,0,11,3,19,29,41
9.1462,39,46,3,2,15,47,143,23,23,8,18,5,2,3,11,21,17,11,2,16,24,45
9.2077,34,42,3,3,10,53,161,19,34,6,17,6,2,3,8,21,22,12,3,14,24,42
9.2729,36,48,3,3,11,59,147,19,22,8,12,7,2,5,8,19,19,9,3,21,30,43
9.3346,32,35,3,3,13,52,167,19,33,6,16,2,2,3,4,20,26,12,2,19,25,42
9.3961,34,42,2,3,11,47,140,24,12,7,17,10,1,9,8,19,20,2,3,15,31,41
9.4615,36,45,3,2,14,48,161,23,18,10,14,0,2,4,10,19,21,11,2,19,25,45
9.523,35,39,3,3,10,50,140,20,28,6,17,9,1,6,10,21,7,12,3,19,27,44
9.5882,40,48,3,2,14,51,154,21,9,8,11,7,2,4,11,19,19,11,3,26,24,41
9.6499,35,34,3,3,10,49,172,19,34,5,17,10,2,3,12,21,13,12,3,11,22,44
9.7152,36,49,2,3,12,47,159,19,29,8,12,10,1,11,5,21,20,11,3,20,24,39
9.7769,31,44,3,2,15,48,164,23,26,9,15,3,2,3,9,17,13,12,3,16,25,45
9.8383,38,43,3,3,9,49,155,18,21,5,17,7,2,6,5,21,18,10,2,17,27,27
9.8999,35,46,3,2,15,50,163,22,16,9,12,6,2,5,11,19,6,9,3,19,24,39
9.9652,27,35,3,3,10,37,141,19,30,5,16,5,2,5,4,21,18,11,3,16,26,43
10.0268,36,49,3,2,15,50,161,22,16,10,14,7,2,2,7,18,20,11,3,18,24,40
10.0921,34,42,3,3,10,54,162,20,28,7,17,8,2,5,4,21,11,12,2,15,25,41
10.1538,37,47,2,3,11,50,143,20,20,8,11,7,2,9,6,21,17,11,3,16,26,39
10.219,33,41,3,3,15,48,173,21,31,7,15,9,2,4,10,19,26,9,3,14,24,46
10.2807,37,39,3,3,9,50,152,23,24,6,17,7,2,11,5,21,15,11,3,18,29,41
10.3425,27,45,3,2,14,48,159,23,5,11,12,4,2,5,11,19,17,11,3,20,25,42
10.4038,34,39,3,3,8,60,129,22,24,5,17,8,2,8,5,21,7,12,2,14,31,46
10.4692,36,48,3,3,15,50,149,21,20,10,11,8,2,6,12,19,22,9,3,19,26,41
10.5345,36,36,3,3,9,48,163,20,29,7,15,10,2,5,7,19,18,12,2,16,28,47
10.5961,35,49,2,3,13,56,142,18,27,6,16,7,1,4,6,21,19,11,3,18,27,43
10.6579,33,38,3,2,12,48,165,23,29,7,13,6,2,6,7,18,14,10,3,17,28,43
10.7232,39,39,3,3,7,38,155,17,27,8,15,6,2,6,4,21,17,12,3,14,30,40
10.7848,38,47,3,3,15,50,176,23,22,8,14,6,2,5,6,20,14,10,3,17,23,41
10.8462,37,41,3,3,11,52,153,18,27,5,17,6,2,5,4,21,23,11,2,17,22,42
10.9116,36,47,2,3,14,49,150,22,28,8,12,6,1,5,12,17,23,10,3,17,27,42
10.9731,33,35,3,2,12,45,159,22,29,8,17,10,2,2,5,21,16,10,2,15,25,41
11.0384,35,44,3,3,14,41,133,23,23,6,16,7,1,5,10,21,14,11,3,17,28,40
11.1,33,50,3,2,14,45,162,22,30,9,14,7,2,5,10,18,12,10,3,20,21,46
11.1653,40,43,3,3,11,51,152,19,22,10,17,4,2,4,9,21,17,11,2,17,23,37
11.2269,28,45,3,3,15,51,165,21,21,6,14,5,1,5,10,21,2,13,3,17,26,45
11.2883,35,37,3,2,10,51,133,20,31,8,16,5,2,5,6,21,17,11,2,18,22,49
11.3536,37,47,3,3,13,53,158,18,24,9,17,4,2,4,7,21,8,10,3,15,27,42
11.4153,27,43,3,2,12,48,149,23,30,7,15,15,2,1,7,20,17,10,3,15,30,44
11.4768,39,45,3,3,13,53,127,18,5,7,15,4,2,5,9,21,17,11,3,15,27,43
11.542,34,45,3,2,11,42,165,23,29,7,14,11,2,5,13,18,22,13,3,14,29,44
11.6035,38,45,3,2,10,47,160,19,25,8,17,2,2,5,9,21,17,11,2,19,26,40
11.665,32,46,2,3,15,50,169,19,34,8,15,5,1,8,5,20,9,9,3,15,26,42
11.7304,35,44,3,2,10,45,150,21,21,8,17,7,2,7,7,21,16,11,2,21,25,41
11.792,27,47,2,3,13,52,170,20,27,7,15,1,2,3,2,20,16,11,3,20,27,42
11.8574,33,41,3,3,14,45,148,22,30,8,17,10,2,5,8,20,18,11,3,15,26,39
11.9189,40,45,3,3,15,54,140,24,22,9,16,3,2,1,4,21,15,11,3,21,23,46
11.9842,36,45,2,3,11,39,167,23,33,7,16,11,1,4,7,21,15,10,3,18,27,35
12.0458,37,45,3,2,11,34,159,23,28,9,16,6,2,6,9,21,20,11,3,18,23,45
12.1073,33,43,3,3,13,55,169,20,32,6,15,5,2,5,9,20,7,11,3,14,25,41
12.1727,39,40,3,2,13,37,140,22,21,11,17,12,2,7,7,19,19,9,3,14,24,39
12.2342,35,46,3,3,12,52,166,22,25,7,15,1,2,5,6,21,13,11,2,21,23,44
12.2995,31,35,2,3,10,42,144,20,30,7,14,8,1,5,7,21,19,12,3,14,30,44
12.3611,40,43,3,3,15,49,144,21,18,9,14,6,2,3,11,21,14,11,2,19,24,46
12.4227,33,40,2,3,10,34,157,22,32,5,17,7,2,3,4,21,14,11,3,14,28,42
12.488,40,42,3,2,14,40,133,22,19,9,15,5,2,4,8,21,17,11,2,19,23,43
12.5495,31,43,2,3,6,50,166,20,33,5,17,6,1,7,10,20,11,13,3,14,31,37
12.6149,39,46,3,2,10,47,153,21,26,10,8,5,2,4,9,19,19,10,3,22,24,40
12.6765,31,32,3,3,14,49,159,20,30,6,14,4,2,6,8,21,8,11,3,13,28,46
12.738,33,33,3,2,9,44,140,24,17,7,14,10,2,2,6,19,21,11,3,14,24,43
12.8033,37,49,3,3,13,53,168,19,27,7,13,0,2,3,9,20,6,11,2,21,26,46
12.8649,32,42,2,3,10,37,145,23,30,7,14,9,2,0,7,19,11,12,3,15,30,44
12.9265,40,42,3,3,12,49,145,21,20,8,12,8,2,5,8,20,18,11,2,20,25,46
12.9919,30,48,2,3,11,41,165,23,27,7,12,9,1,5,12,20,16,18,3,12,25,44
13.0534,39,48,3,2,10,39,133,23,20,8,17,4,2,1,8,21,17,11,2,19,27,42
13.1188,34,43,2,3,15,50,167,20,31,5,15,6,1,4,5,21,15,13,3,11,23,43
13.1803,39,47,3,3,11,41,148,19,16,11,14,9,2,7,8,19,21,11,3,16,26,41
13.2418,31,40,3,3,13,53,159,19,21,9,15,3,2,4,8,18,15,12,2,19,26,46
13.3072,29,39,2,3,13,49,140,21,29,9,14,7,1,4,7,19,15,11,3,10,33,38
13.3688,40,44,3,3,12,54,158,19,22,11,15,1,2,5,9,21,17,10,2,20,23,45
13.4341,30,41,2,3,10,43,157,20,33,5,17,14,1,4,5,20,16,11,3,16,27,41
13.4957,38,44,3,2,12,42,148,23,20,11,13,1,2,4,7,19,21,10,3,16,23,42
13.5572,38,33,3,3,7,47,163,23,33,5,16,0,2,4,7,20,15,10,3,16,26,41
13.6225,34,46,3,3,10,51,140,22,28,9,13,9,2,2,7,19,18,10,3,19,24,48
13.6842,39,39,3,3,13,52,163,21,22,11,15,3,2,4,7,20,15,12,2,20,24,46
13.7494,32,39,3,3,11,47,133,21,23,7,16,9,1,2,8,19,17,10,3,13,27,44
13.811,39,45,3,2,15,47,153,21,21,9,18,2,2,5,7,19,12,11,2,20,26,42
13.8726,31,42,2,3,11,44,156,22,32,5,17,7,1,4,7,19,10,11,3,10,32,36
13.9379,39,43,3,2,15,51,136,21,21,8,17,9,2,5,10,21,19,10,3,19,23,44
13.9995,36,36,3,3,9,51,170,19,33,5,15,6,2,4,5,21,16,12,2,11,28,41
