338.9498	10	31	2
339.0031	5	25	4
339.0601	5	30	8
339.1135	11	12	4
339.1668	12	18	0
339.2202	7	26	2
339.2772	5	26	6
339.3307	10	24	6
339.3841	10	11	7
339.441	9	34	3
339.4944	6	27	4
339.5478	10	28	3
339.6049	12	11	9
339.6583	7	29	6
339.7115	6	18	1
339.7649	9	26	1
339.822	4	28	2
339.8753	5	26	9
339.9286	8	4	8
339.9858	9	23	5
340.0391	12	36	3
340.0925	6	25	1
340.1458	7	20	2
340.2029	11	8	8
340.2564	11	25	6
340.3097	11	12	3
340.3667	4	25	6
340.4201	9	20	4
340.4735	8	32	6
340.5268	7	20	5
340.5839	8	28	0
340.6373	5	20	6
340.6905	7	28	9
340.7476	1	4	8
340.8011	12	17	10
340.8545	10	19	10
340.9114	6	27	7
340.9649	8	12	11
341.0182	7	18	5
341.0715	7	22	9
341.1286	8	23	12
341.182	12	24	7
341.2353	9	10	6
341.2923	8	36	6
341.3458	8	10	13
341.3992	7	23	11
341.4562	12	5	7
341.5096	7	28	6
341.5629	6	17	6
341.6163	9	15	6
341.6734	10	15	9
341.7267	6	15	10
341.7801	9	27	9
341.8371	9	21	9
341.8905	7	33	9
341.9441	8	24	9
342.001	9	27	11
342.0544	14	27	11
342.1076	7	35	5
342.161	9	21	7
342.2181	7	29	11
342.2715	6	21	8
342.3248	6	33	8
342.3823	12	27	6
342.4353	11	18	7
342.4886	6	24	9
342.5419	8	12	8
342.599	8	30	7
342.6524	11	23	6
342.7057	9	29	6
342.7629	7	14	9
342.8163	10	29	10
342.8695	8	10	7
342.9266	6	35	6
342.98	4	22	9
343.0334	10	23	10
343.0867	10	5	9
343.1438	8	28	8
343.1971	6	21	8
343.2505	11	26	5
343.3076	9	24	9
343.361	6	23	15
343.4144	11	12	8
343.4676	9	14	4
343.5247	2	33	6
343.5783	8	18	10
343.6353	10	27	11
343.6885	10	0	8
343.7419	5	36	7
343.7953	9	19	11
343.8523	8	23	7
343.9059	9	15	10
343.9591	9	28	7
344.0124	4	25	7
344.0695	10	23	8
344.1228	6	23	9
344.1763	8	12	15
344.2333	7	25	8
344.2867	9	21	6
344.34	7	33	7
344.3971	8	23	6
344.4505	6	22	11
344.5039	9	18	11
344.5572	9	34	6
344.6142	7	19	7
344.6676	9	27	7
344.721	10	18	9
344.7781	7	29	10
344.8314	7	20	7
344.8849	13	22	10
344.9418	7	22	9
344.9952	8	22	9
345.0486	5	13	11
345.1057	7	17	11
345.159	4	35	6
345.2124	9	16	11
345.2658	7	24	10
345.3227	9	21	5
345.3762	10	34	6
345.4295	8	26	7
345.4867	10	27	12
345.5399	7	10	9
345.5933	6	24	5
345.6467	8	22	7
345.7038	9	19	10
345.7572	10	29	9
345.8105	5	21	11
345.8676	16	26	6
345.9209	12	13	7
345.9743	6	36	6
346.0314	7	15	12
346.0847	6	25	11
346.1381	4	22	8
346.1952	11	34	8
346.2485	9	16	6
346.302	10	28	9
346.3552	7	22	9
346.4123	5	29	6
346.4658	10	15	6
346.5191	8	21	8
346.5761	11	21	8
346.6295	5	26	12
346.6829	7	26	7
346.7399	12	17	5
346.7933	12	33	5
346.8467	9	24	10
346.9	7	18	7
346.9571	9	23	11
347.0104	8	34	8
347.0638	9	17	6
347.121	12	13	12
347.1742	6	15	6
347.2276	4	26	6
347.2848	10	18	8
347.3381	10	20	9
347.3914	5	18	9
347.4448	5	18	11
347.5018	8	23	8
347.5552	8	8	10
347.6086	6	34	6
347.6657	8	12	11
347.719	6	29	14
347.7725	12	21	12
347.8259	5	34	4
347.8827	9	20	5
347.9362	14	25	12
347.9895	10	9	6
348.0465	4	23	7
348.0999	3	21	5
348.1535	8	19	11
348.2067	6	25	9
348.2637	6	19	10
348.3171	12	10	7
348.3704	2	4	8
348.4275	7	34	6
348.4809	6	15	6
348.5343	13	28	10
348.5875	8	7	8
348.6447	10	22	6
348.698	6	15	5
348.7514	11	23	8
348.8085	2	22	10
348.8619	10	22	10
348.9152	8	16	8
348.9722	9	23	8
349.0256	10	21	6
349.079	5	18	8
349.1325	7	19	9
349.1893	16	9	8
349.2428	9	34	8
349.2961	8	28	8
349.3532	7	25	10
349.4066	10	15	13
349.4601	10	28	8
349.517	10	14	6
349.5704	14	18	4
349.6237	4	10	9
349.677	0	21	0
349.7341	7	0	0
349.7876	3	0	2
349.8408	6	9	0
349.8942	0	0	2
349.9512	2	5	5
350.0046	3	11	5
350.058	3	19	1
350.115	7	0	2
350.1684	4	14	5
350.2217	0	2	5
350.2788	1	16	1
350.3322	3	6	5
350.3855	3	15	5
350.439	10	0	4
350.496	4	28	3
350.5493	5	13	1
350.6027	5	14	4
350.6597	7	21	4
350.7131	3	14	4
350.7665	6	20	1
350.8199	4	21	6
350.8769	3	24	5
350.9302	5	6	5
350.9836	6	22	8
351.0407	4	13	6
351.0941	5	28	3
351.1474	8	17	1
351.2045	5	26	1
351.2578	4	8	4
351.3112	1	25	5
351.3646	5	14	4
351.4216	8	25	4
351.4749	2	8	2
351.5283	2	25	1
351.5854	6	20	5
351.6388	9	0	4
351.6921	4	21	5
351.7456	7	18	2
351.8025	2	28	2
351.8559	2	20	1
351.9093	3	26	5
351.9663	6	12	5
352.0197	3	22	7
352.0731	2	15	4
352.1264	8	27	1
352.1835	3	13	3
352.2369	2	10	3
352.2902	4	11	4
352.3472	1	26	2
352.4006	4	16	2
352.4541	7	12	2
352.5073	8	20	1
352.5644	2	13	5
352.6178	7	14	5
352.6712	12	2	6
352.7282	4	33	0
352.7815	6	6	3
352.8349	4	24	2
352.8882	4	9	3
352.9455	3	30	8
352.9988	6	9	4
353.0521	6	21	1
353.1092	6	22	1
353.1625	4	22	3
353.2158	9	0	5
353.2729	7	12	4
353.3263	2	13	4
353.3796	5	5	3
353.433	6	13	2
353.4901	5	15	4
353.5434	4	25	1
353.5967	5	16	6
353.6538	5	23	5
353.7072	12	21	6
353.7606	2	34	2
353.814	4	26	3
353.871	5	24	5
353.9244	1	18	3
353.9777	5	24	2
354.0348	4	16	1
354.0882	8	16	2
354.1415	6	19	0
354.1948	1	8	7
354.2519	2	15	5
354.3053	6	10	1
354.3587	5	20	1
354.4157	2	18	6
354.4691	9	25	2
354.5225	6	13	4
354.5795	3	27	4
354.6329	6	24	1
354.6864	8	27	6
354.7396	0	7	4
354.7967	4	31	0
354.85	5	13	3
354.9033	9	20	8
354.9604	5	13	2
355.0139	3	21	2
355.0672	6	15	4
355.1206	7	22	6
355.1776	7	20	4
355.2309	3	18	6
355.2843	6	28	2
355.3414	4	18	0
355.3948	4	31	1
355.4481	5	15	5
355.5015	6	22	6
355.5585	5	7	0
355.6119	5	29	4
355.6653	4	20	0
355.7223	6	22	0
355.7757	7	3	4
355.8291	4	23	4
355.8823	4	8	4
355.9394	8	15	4
355.993	4	22	1
356.0462	3	24	4
356.1035	5	27	3
356.1566	7	5	6
356.2099	6	28	4
356.2633	4	12	0
356.3204	9	25	2
356.3738	5	23	2
356.4271	3	28	5
356.4842	5	11	6
356.5375	6	25	4
356.5909	6	21	1
356.648	2	21	5
356.7013	3	22	4
356.7547	9	18	6
356.8081	5	10	4
356.8651	1	12	4
356.9184	5	13	3
356.972	9	24	3
357.0289	3	29	2
357.0822	3	5	5
357.1357	9	16	6
357.189	7	14	0
357.246	2	29	3
357.2996	3	16	2
357.3528	4	25	10
357.4098	3	10	3
357.4632	4	26	6
357.5165	6	4	2
357.5737	11	25	4
357.6272	11	10	4
357.6803	5	15	2
357.7337	6	16	7
357.7908	8	14	7
357.8442	11	17	3
357.8974	2	0	5
357.9546	4	27	4
358.008	5	14	4
358.0612	7	26	6
358.1146	5	8	10
358.1717	6	24	3
358.225	2	17	3
358.2784	6	26	5
358.3355	9	17	6
358.3888	2	26	7
358.4422	5	11	6
358.4956	3	20	3
358.5526	4	20	4
358.6061	6	22	6
358.6593	1	16	6
358.7164	1	20	10
358.7698	6	18	4
358.8231	5	14	7
358.8765	4	31	3
358.9337	4	20	2
358.987	12	25	7
359.0403	5	15	8
359.0974	6	26	4
359.1507	6	18	3
359.2041	5	23	5
359.2612	2	15	6
359.3145	3	22	4
359.3678	5	8	3
359.425	12	16	7
359.4783	0	19	3
359.5316	7	16	6
359.585	8	21	6
359.6421	11	13	9
359.6955	7	23	3
359.7488	6	20	8
359.8022	4	27	3
359.8593	6	20	4
359.9127	8	27	6
359.9662	9	15	8
360.0231	10	21	6
360.0764	8	13	2
360.1298	6	28	8
360.1831	8	16	4
360.2403	9	15	8
360.2936	6	18	6
360.3469	9	20	6
360.404	12	19	4
360.4574	12	10	1
360.5107	6	19	6
360.5678	5	13	5
360.6211	6	16	4
360.6744	7	8	2
360.7278	8	30	3
360.7849	9	19	5
360.8383	10	26	6
360.8917	13	16	5
360.9487	12	18	1
361.002	6	7	2
361.0554	9	21	5
361.1088	5	7	3
361.1658	5	23	8
361.2193	11	12	5
361.2728	12	24	1
361.3296	2	18	4
361.3831	8	13	3
361.4364	9	25	3
361.4897	7	2	6
361.5469	7	26	6
361.6002	13	20	4
361.6535	6	27	4
361.7106	7	10	6
361.764	7	29	4
361.8172	9	6	6
361.8706	9	25	5
361.9278	10	14	4
361.9811	4	25	3
362.0344	7	15	3
362.0915	7	18	3
362.1448	6	23	6
362.1982	6	12	9
362.2553	15	11	3
362.3086	9	18	3
362.362	9	35	3
362.4155	9	16	5
362.4725	10	21	5
362.5258	6	0	7
362.5793	14	28	3
362.6326	9	8	4
362.6896	9	30	3
362.743	8	14	4
362.7964	6	25	6
362.8534	10	1	6
362.9068	15	20	5
362.9601	12	11	3
363.0171	7	26	3
363.0705	9	17	6
363.1239	9	11	5
363.1772	8	23	3
363.2343	5	18	6
363.2877	13	31	3
363.341	8	10	5
363.3981	7	26	6
363.4515	8	24	8
363.5048	8	23	4
363.5619	14	23	3
363.6152	8	34	6
363.6686	5	12	7
363.722	8	21	6
363.779	9	17	6
363.8324	8	17	8
363.8859	12	17	4
363.9429	13	19	0
363.9962	8	27	9
364.0497	10	12	10
364.1029	7	21	7
364.1601	10	20	5
364.2134	6	31	6
364.2667	7	19	8
364.3238	7	26	9
364.3772	4	12	8
364.4305	9	28	7
364.4876	10	12	6
364.5409	7	19	7
364.5942	8	13	9
364.6477	7	19	8
364.7047	10	0	5
364.7581	9	20	13
364.8115	4	18	6
364.8685	8	16	5
364.9219	7	19	9
364.9753	10	17	9
365.0286	6	25	9
365.0857	11	17	5
365.139	9	30	6
365.1925	7	10	6
365.2494	7	22	10
365.3029	8	25	12
365.3562	7	22	7
365.4095	11	7	7
365.4667	5	30	6
365.5199	4	18	9
365.5771	16	21	12
365.6304	10	22	6
365.6839	8	17	4
365.7372	12	20	6
365.7944	11	18	10
365.8476	7	27	5
365.901	10	22	9
365.9544	5	27	7
366.0114	7	2	10
366.0648	10	27	10
366.1181	10	5	11
366.1752	9	20	6
366.2285	10	8	6
366.2819	7	28	5
366.339	13	20	9
366.3924	10	17	8
366.4457	12	14	6
366.4991	8	23	5
366.5561	7	20	7
366.6094	11	13	7
366.6628	6	26	8
366.7199	9	14	10
366.7733	8	27	5
366.8266	6	13	7
366.8837	10	30	6
366.9371	10	8	10
366.9906	10	27	11
367.0439	6	17	6
367.1009	7	30	6
367.1542	8	18	6
367.2076	11	14	7
367.2647	12	21	9
367.318	11	18	7
367.3713	8	24	7
367.4284	12	16	5
367.4819	5	25	9
367.5352	8	19	11
367.5885	11	24	6
367.6456	7	12	7
367.6989	8	31	7
367.7522	11	8	7
367.8093	9	22	6
367.8626	9	5	9
367.9161	9	28	8
367.9694	5	11	7
368.0265	7	19	6
368.0799	9	16	6
368.1332	4	23	9
368.1903	7	16	9
368.2436	11	7	5
368.297	8	22	8
368.3503	7	20	6
368.4076	6	21	5
368.4607	8	5	10
368.5141	9	24	9
368.5713	12	15	12
368.6245	9	21	7
368.678	11	11	7
368.7313	9	34	9
368.7883	8	4	8
368.8418	12	25	10
368.8951	8	21	9
368.9521	5	25	7
369.0056	2	25	10
369.059	11	23	15
369.116	15	17	9
369.1693	8	20	7
369.2226	5	27	6
369.276	5	21	6
369.3331	7	26	8
369.3865	10	11	7
369.4398	6	22	6
369.4969	10	8	7
369.5502	7	33	7
369.6036	8	14	0
369.6569	9	26	8
369.7141	0	9	0
369.7674	1	0	0
369.8207	3	0	1
369.8741	5	0	4
369.9311	0	0	1
369.9844	0	1	3
370.0379	0	0	4
370.0949	5	4	2
370.1483	3	12	4
370.2016	4	0	0
370.2587	1	23	2
370.3121	5	22	5
370.3654	2	30	2
370.4188	3	14	7
370.4759	5	19	5
370.5291	1	0	1
370.5825	5	32	0
370.636	7	3	1
370.693	6	26	5
370.7464	4	22	1
370.7997	2	15	4
370.8567	4	0	5
370.9101	8	13	6
370.9635	8	26	2
371.0207	2	21	2
371.074	5	28	1
371.1273	6	18	4
371.1807	5	28	4
371.2377	3	24	1
371.2911	3	32	4
371.3444	3	24	2
371.4015	2	33	3
371.4548	1	17	7
371.5082	4	27	4
371.5616	3	20	5
371.6186	4	34	4
371.6719	6	10	2
371.7254	5	25	2
371.7824	4	21	1
371.8358	1	21	5
371.8891	4	26	5
371.9425	11	8	2
371.9996	5	30	4
372.0529	3	26	2
372.1063	1	33	5
372.1633	3	20	8
372.2167	4	31	5
372.27	9	16	1
372.3234	4	32	5
372.3804	2	18	3
372.4339	3	32	1
372.4872	4	28	5
372.5443	6	27	3
372.5977	5	17	2
372.651	1	28	2
372.7044	4	22	2
372.7614	7	28	5
372.8148	6	24	5
372.8682	0	19	4
372.9253	9	23	5
372.9785	5	18	8
373.0319	6	31	5
373.089	4	30	1
373.1423	3	28	5
373.1958	2	30	7
373.2491	5	32	5
373.3061	8	34	4
373.3595	6	29	2
373.4129	4	18	5
373.4699	2	23	7
373.5233	3	21	4
373.5767	5	29	4
373.63	6	26	1
373.6871	5	31	2
373.7405	1	24	4
373.7938	4	27	6
373.8509	3	25	2
373.9042	3	18	5
373.9576	4	30	2
374.011	3	24	3
374.068	0	31	4
374.1214	4	18	8
374.1747	3	30	4
374.2318	7	22	2
374.2852	3	35	2
374.3386	5	23	2
374.3919	1	24	4
374.449	3	21	5
374.5023	2	15	5
374.5556	8	5	2
374.6127	6	10	4
374.6662	7	26	2
374.7195	1	23	1
374.7728	6	22	5
374.8299	8	19	4
374.8832	4	36	2
374.9366	7	21	2
374.9938	3	30	1
375.047	8	19	8
375.1003	4	32	7
375.1575	2	22	5
375.2108	7	25	4
375.2642	4	19	2
375.3179	3	34	5
375.3746	1	12	2
375.428	7	23	5
375.4813	1	29	5
375.5383	3	18	4
375.5917	6	23	2
375.6452	7	20	3
375.6985	4	33	2
375.7555	5	19	0
375.8088	6	29	4
375.8622	7	16	4
375.9193	8	34	1
375.9726	7	17	3
376.026	4	29	1
376.0794	0	16	5
376.1364	0	31	6
376.1898	6	15	5
376.2435	8	22	7
376.3002	7	23	2
376.3535	4	23	1
376.407	5	16	1
376.4603	7	20	6
376.5173	2	21	5
376.5707	2	20	0
376.6241	6	27	3
376.6811	4	27	5
376.7345	5	34	5
376.7879	5	18	10
376.8412	1	29	6
376.8982	9	5	2
376.9518	5	39	6
377.005	3	19	5
377.062	9	21	6
377.1155	5	7	6
377.1688	2	22	6
377.2222	9	28	5
377.2794	11	19	2
377.3326	6	23	3
377.386	3	25	6
377.443	2	29	6
377.4964	5	14	7
377.5497	6	27	5
377.6031	9	28	4
377.6602	2	26	2
377.7135	5	13	7
377.767	2	30	3
377.8239	6	18	8
377.8773	5	27	6
377.9307	7	11	3
377.9878	0	28	5
378.0411	8	15	2
378.0944	8	23	0
378.1478	3	18	8
378.205	0	26	8
378.2583	7	14	5
378.3116	7	30	7
378.3686	7	28	5
378.422	3	30	9
378.4754	7	30	8
378.5287	6	20	8
378.586	4	29	5
378.6391	3	22	5
378.6925	4	23	7
378.7495	3	20	6
378.8029	4	30	7
378.8563	0	16	7
378.9097	9	22	8
378.9667	8	24	4
379.0201	4	27	11
379.0735	10	16	3
379.1305	11	23	6
379.1839	7	24	8
379.2373	5	23	4
379.2906	1	25	8
379.3476	5	15	3
379.401	8	31	5
379.4544	4	19	8
379.5114	8	27	8
379.5649	4	21	3
379.6182	1	30	5
379.6752	6	23	10
379.7287	5	33	8
379.782	5	23	8
379.8353	3	27	8
379.8925	11	8	5
379.9458	5	31	9
379.9991	4	23	5
380.0561	3	17	6
380.1095	1	20	7
380.1629	3	15	8
380.2163	6	29	5
380.2733	9	13	7
380.3266	5	32	8
380.38	8	16	6
380.4371	3	32	8
380.4904	5	17	8
380.5438	4	27	6
380.5972	3	30	8
380.6542	3	27	6
380.7076	5	14	5
380.7609	6	25	3
380.8181	3	20	8
380.8714	3	13	8
380.9247	9	15	8
380.978	7	9	6
381.0352	4	23	8
381.0885	4	19	6
381.1418	5	21	4
381.1991	5	18	11
381.2523	2	30	8
381.3056	7	19	6
381.359	2	29	8
381.4161	3	15	4
381.4697	3	35	6
381.5228	5	28	8
381.5798	9	22	8
381.6332	7	14	5
381.6866	4	25	9
381.7399	3	26	6
381.797	6	25	3
381.8504	4	33	7
381.9037	2	24	7
381.9608	9	25	5
382.0145	9	18	9
382.0675	7	31	4
382.1209	5	20	5
382.1779	3	27	9
382.2313	4	16	8
382.2846	7	27	7
382.3417	6	16	5
382.3951	2	29	6
382.4485	7	14	5
382.5019	6	25	9
382.5588	8	13	6
382.6122	4	25	6
382.6657	2	29	5
382.7226	3	21	6
382.7761	6	21	4
382.8294	8	18	5
382.8828	4	26	8
382.9398	4	25	7
382.9931	9	29	5
383.0465	7	0	3
383.1035	2	39	5
383.1569	5	34	7
383.2103	6	32	8
383.2636	4	5	8
383.3207	2	36	9
383.3744	7	28	4
383.4278	5	35	2
383.4845	1	25	5
383.5379	4	38	9
383.5912	3	13	8
383.6445	8	25	6
383.7016	4	30	5
383.755	4	26	4
383.8084	7	37	8
383.8654	5	21	8
383.9187	6	30	8
383.9722	6	20	10
384.0292	3	35	6
384.0826	8	24	7
384.1359	3	33	6
384.1893	8	20	5
384.2464	7	33	8
384.2997	2	20	8
384.353	5	24	7
384.4101	4	19	4
384.4635	6	24	8
384.517	9	25	5
384.574	3	13	10
384.6273	9	24	8
384.6806	9	30	4
384.734	5	36	8
384.791	7	22	3
384.8444	5	34	4
384.8977	7	6	8
384.9549	4	34	11
385.0081	7	9	5
385.0615	7	33	4
385.1149	6	20	7
385.172	4	29	3
385.2253	4	19	3
385.2787	6	19	9
385.3321	6	27	8
385.3891	4	28	5
385.4425	1	21	5
385.4961	6	27	6
385.5529	5	28	4
385.6063	5	20	6
385.6596	4	31	7
385.713	5	13	5
385.77	4	33	5
385.8235	4	16	12
385.8768	6	33	5
385.9302	6	9	8
385.9872	6	29	11
386.0406	5	29	5
386.0939	9	21	5
386.151	9	33	4
386.2045	5	30	6
386.2577	3	31	7
386.3148	2	28	11
386.3682	6	27	7
386.4215	7	21	7
386.4748	6	33	5
386.5319	6	20	6
386.5853	3	32	8
386.6386	2	21	7
386.6957	3	28	4
386.7491	8	14	3
386.8024	1	38	4
386.8595	9	22	5
386.9129	4	26	7
386.9662	3	23	7
387.0195	3	25	8
387.0768	8	18	2
387.1302	5	24	5
387.1834	10	29	5
387.2404	2	24	3
387.2938	4	16	8
387.3471	4	27	7
387.4005	5	30	4
387.4576	5	19	9
387.5109	1	35	4
387.5643	3	20	7
387.6214	5	33	10
387.6747	6	22	7
387.728	8	24	5
387.7814	5	27	5
387.8385	3	24	3
387.8918	6	14	4
387.9452	1	19	9
388.0023	6	30	8
388.0557	2	17	5
388.1089	5	15	5
388.1625	4	26	7
388.2194	9	32	5
388.2727	3	19	7
388.3261	5	26	8
388.3832	6	18	10
388.4368	6	33	5
388.4899	6	18	7
388.5433	3	36	5
388.6003	1	21	4
388.6537	2	29	9
388.7071	11	8	8
388.7641	3	25	5
388.8175	6	29	5
388.8709	2	31	2
388.9246	2	15	4
388.9813	3	17	10
389.0346	5	21	8
389.088	3	30	8
389.145	8	28	5
389.1984	5	10	7
389.2518	6	35	7
389.3051	5	17	4
389.3621	5	31	6
389.4155	3	7	8
389.469	0	30	8
389.526	6	11	5
389.5793	8	29	1
389.6327	2	34	5
389.686	3	37	8
389.7432	0	19	0
389.7964	2	0	0
389.8498	7	0	0
389.9069	2	11	0
389.9601	0	6	0
390.0135	5	0	3
390.067	0	15	3
390.124	3	7	4
390.1773	9	10	2
390.2307	7	0	0
390.2878	3	31	6
390.3411	1	17	8
390.3946	1	29	0
390.4479	0	12	8
390.5049	3	18	7
390.5583	2	10	9
390.6117	5	11	3
390.6687	5	13	6
390.7221	3	25	4
390.7754	2	18	6
390.8288	4	16	7
390.8859	0	23	9
390.9391	4	7	7
390.9926	8	21	6
391.0497	4	13	4
391.103	6	31	6
391.1563	2	13	5
391.2097	3	21	9
391.2667	5	0	9
391.3201	1	25	7
391.3735	2	20	8
391.4305	3	28	9
391.4839	7	8	6
391.5372	1	33	7
391.5906	1	16	8
391.6477	6	24	8
391.7011	0	18	6
391.7545	1	29	9
391.8115	9	15	9
391.8649	4	18	11
391.9183	5	20	8
391.9716	1	18	7
392.0286	0	22	6
392.082	2	18	6
392.1354	0	32	6
392.1924	7	12	8
392.2458	3	22	9
392.2991	6	12	8
392.3525	3	22	7
392.4095	6	27	7
392.463	4	25	5
392.5163	0	25	6
392.5733	5	13	5
392.6267	5	7	7
392.6801	4	20	13
392.7334	5	23	5
392.7904	5	8	5
392.8438	4	26	6
392.8972	9	15	6
392.9543	7	29	5
393.0076	2	8	8
393.0611	6	24	9
393.1143	8	19	6
393.1713	6	27	6
393.2247	4	25	9
393.2782	10	24	6
393.3352	1	22	9
393.3886	3	22	10
393.4419	8	16	6
393.4953	6	22	7
393.5523	5	25	7
393.6057	5	27	4
393.659	6	21	9
393.7161	6	18	9
393.7695	5	20	6
393.8228	2	21	2
393.8762	2	26	5
393.9332	6	11	5
393.9866	6	33	6
394.0399	3	17	8
394.097	3	28	12
394.1504	7	18	6
394.2037	6	23	7
394.2571	1	14	6
394.3141	8	18	5
394.3677	10	21	9
394.4208	4	15	3
394.478	9	15	6
394.5313	10	11	7
394.5847	8	24	5
394.6417	5	21	7
394.6951	4	22	9
394.7485	7	15	7
394.8018	7	28	6
394.8589	7	14	9
394.9123	7	24	5
394.9656	9	18	7
395.0227	4	29	10
395.076	5	9	7
395.1294	5	21	10
395.1827	6	21	6
395.2398	4	17	8
395.2931	6	16	6
395.3465	6	17	5
395.4036	7	28	9
395.4569	3	19	8
395.5103	12	18	5
395.5637	9	10	5
395.6208	10	27	8
395.6745	10	18	9
395.7275	6	29	8
395.7845	8	13	7
395.8379	6	32	8
395.8913	10	21	6
395.9447	5	26	8
396.002	4	22	9
396.0555	4	17	9
396.1084	7	6	7
396.1654	3	22	5
396.2188	6	23	6
396.2722	5	14	4
396.3255	8	9	9
396.3825	4	5	9
396.4359	5	23	8
396.4893	4	22	10
396.5464	2	20	6
396.5997	6	8	10
396.6531	8	29	6
396.7065	5	17	5
396.7635	8	23	12
396.8169	8	10	8
396.8702	7	25	5
396.9236	5	9	4
396.9807	2	17	5
397.034	5	16	9
397.0874	5	22	8
397.1444	7	10	9
397.1977	5	19	8
397.2513	10	16	5
397.3082	4	30	3
397.3615	0	29	5
397.4149	6	7	6
397.4683	9	25	9
397.5254	7	4	11
397.5787	2	20	8
397.6321	11	14	5
397.6891	4	29	8
397.7424	9	15	5
397.796	6	21	7
397.8494	8	20	9
397.9063	7	26	5
397.9596	7	13	6
398.0131	6	19	7
398.07	7	24	6
398.1234	4	13	6
398.1768	5	18	9
398.2338	10	20	9
398.2872	8	20	6
398.3406	6	19	7
398.3939	6	25	6
398.4509	6	19	5
398.5044	4	24	9
398.5577	7	21	10
398.611	9	24	4
398.6681	0	0	5
398.7215	2	26	4
398.7748	4	16	6
398.8318	4	23	8
398.8853	6	17	9
398.9387	6	19	10
398.9921	9	19	5
399.049	5	13	4
399.1024	1	19	6
399.1557	5	9	5
399.2128	8	22	5
399.2661	5	4	2
399.3196	3	24	8
399.3729	6	12	9
399.4299	1	18	5
399.4833	8	18	5
399.5367	9	24	6
399.5938	6	12	10
399.6471	5	23	11
399.7004	3	0	9
399.7538	5	24	2
399.8108	6	15	8
399.8642	5	20	9
399.9176	10	25	6
399.9748	2	21	6
400.028	6	9	9
400.0814	7	10	5
400.1385	12	21	8
400.1917	6	23	4
400.2452	6	27	5
400.2987	8	16	3
400.3556	6	28	9
400.4089	3	5	7
400.4624	8	27	10
400.5157	7	16	8
400.5727	5	28	5
400.6262	6	13	6
400.6794	6	17	8
400.7365	5	17	8
400.7899	4	21	8
400.8433	11	16	6
400.8966	3	14	6
400.9536	3	26	5
401.0071	5	17	10
401.0604	6	25	8
401.1174	9	12	10
401.1708	8	29	6
401.2241	5	16	8
401.2812	1	23	10
401.3348	1	17	11
401.388	5	26	9
401.4412	5	7	6
401.4984	11	26	6
401.5517	7	14	8
401.6052	4	23	8
401.6584	9	9	5
401.7155	9	16	7
401.7688	4	33	9
401.8222	5	13	7
401.8795	3	13	5
401.9328	9	17	7
401.986	6	28	4
402.0431	5	21	9
402.0964	5	21	9
402.1498	6	14	11
402.2031	3	31	8
402.2602	11	12	7
402.3135	7	29	4
402.3669	5	9	9
402.424	5	25	7
402.4773	5	4	8
402.5307	6	17	6
402.584	5	32	6
402.6411	5	12	6
402.6945	8	13	7
402.7478	8	10	6
402.8049	4	21	8
402.8583	5	14	11
402.9117	7	16	8
402.965	3	11	6
403.022	6	28	6
403.0754	3	19	5
403.1288	5	25	12
403.1822	7	9	9
403.2393	7	23	9
403.2925	7	8	7
403.3459	11	19	6
403.403	7	11	6
403.4563	5	14	9
403.5098	5	16	9
403.5631	3	15	5
403.6201	4	24	9
403.6734	6	20	9
403.7268	7	21	5
403.7839	4	22	7
403.8372	8	23	5
403.8906	5	18	9
403.9476	5	22	8
404.001	9	12	5
404.0545	4	31	6
404.1077	5	11	5
404.1648	6	26	6
404.2183	6	12	8
404.2716	4	22	10
404.3248	7	6	7
404.382	10	17	8
404.4353	4	14	5
404.4886	5	10	6
404.5459	7	14	6
404.599	6	0	9
404.6524	6	30	8
404.7058	3	29	9
404.7629	8	24	6
404.8162	4	22	5
404.8696	9	34	5
404.9267	7	17	5
404.98	7	24	7
405.0334	7	12	5
405.0868	5	28	6
405.1438	8	20	9
405.1972	6	27	4
405.2505	4	15	6
405.3076	4	26	10
405.361	4	27	8
405.4143	6	17	9
405.4714	10	21	8
405.5247	5	25	6
405.5781	4	26	6
405.6313	6	5	6
405.6885	1	33	9
405.7418	3	16	6
405.7952	5	28	9
405.8485	7	20	5
405.9056	7	32	5
405.959	6	21	7
406.0123	3	31	6
406.0693	8	14	7
406.1228	4	25	9
406.1761	7	14	9
406.2296	8	29	6
406.2865	0	30	6
406.3399	5	24	7
406.3933	10	29	5
406.4504	2	20	12
406.5037	5	33	5
406.5571	6	19	5
406.6141	4	20	6
406.6675	7	17	2
406.7208	4	29	6
406.7741	4	15	8
406.8313	3	29	10
406.8846	12	22	7
406.938	6	31	5
406.995	7	19	4
407.0484	3	27	4
407.1017	6	24	9
407.1552	5	14	8
407.2122	5	22	5
407.2655	4	16	5
407.3189	6	31	5
407.376	5	22	8
407.4293	8	13	6
407.4827	5	19	13
407.5361	2	29	9
407.5931	6	20	5
407.6464	6	31	5
407.6998	5	12	4
407.757	5	29	3
407.8102	4	21	5
407.8636	5	30	5
407.9169	9	0	8
407.974	5	23	8
408.0274	4	13	7
408.0807	3	20	4
408.1341	5	25	7
408.1911	7	21	8
408.2445	1	12	8
408.2979	5	19	12
408.355	11	22	6
408.4083	6	23	5
408.4617	7	32	5
408.5188	5	21	10
408.5721	5	27	8
408.6254	7	23	6
408.6826	6	28	12
408.7359	3	20	7
408.7892	4	32	7
